60,121,121,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30061
61,84,84,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30062
62,80,80,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30063
63,72,72,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30064
64,243,243,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30065
65,168,168,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30066
66,15,15,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30067
67,209,209,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30068
68,81,81,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30069
69,178,178,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30070
70,166,166,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30071
71,91,91,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30072
72,35,35,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30073
73,211,211,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30074
74,85,85,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30075
75,47,47,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30076
76,70,70,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30077
77,141,141,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30078
78,142,142,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30079
79,17,17,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30080
80,4,4,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30081
81,57,57,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30082
82,65,65,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30083
83,87,87,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30084
84,39,39,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30085
85,128,128,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30086
86,194,194,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30087
87,24,24,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30088
88,104,104,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30089
89,16,16,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30090
90,157,157,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30091
91,118,118,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30092
92,8,8,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30093
93,248,248,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30094
94,218,218,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30095
95,93,93,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30096
96,58,58,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30097
97,153,153,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30098
98,144,144,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30099
99,41,41,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30100
100,198,198,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30101
101,101,101,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30102
102,46,46,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30103
103,204,204,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30104
104,151,151,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30105
105,236,236,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30106
106,156,156,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30107
107,221,221,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30108
108,99,99,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30109
109,235,235,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30110
110,115,115,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30111
111,45,45,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30112
112,11,11,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30113
113,225,225,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30114
114,159,159,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30115
115,126,126,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30116
116,32,32,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30117
117,192,192,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30118
118,98,98,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30119
119,139,139,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30120
120,145,145,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30121
121,231,231,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30122
122,226,226,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30123
123,213,213,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30124
124,165,165,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30125
125,69,69,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30126
126,131,131,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30127
127,109,109,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30128
128,152,152,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30129
129,161,161,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30130
130,55,55,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30131
131,133,133,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30132
132,249,249,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30133
133,160,160,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30134
134,232,232,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30135
135,136,136,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30136
136,167,167,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30137
137,43,43,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30138
138,111,111,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30139
139,238,238,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30140
140,36,36,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30141
141,83,83,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30142
142,124,124,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30143
143,95,95,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30144
144,237,237,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30145
145,48,48,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30146
146,129,129,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30147
147,25,25,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30148
148,162,162,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30149
149,107,107,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30150
150,203,203,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30151
151,242,242,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30152
152,187,187,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30153
153,193,193,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30154
154,244,244,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30155
155,78,78,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30156
156,233,233,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30157
157,73,73,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30158
158,12,12,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30159
159,13,13,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30160
160,5,5,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30161
161,61,61,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30162
162,181,181,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30163
163,186,186,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30164
164,252,252,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30165
165,134,134,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30166
166,22,22,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30167
167,250,250,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30168
168,239,239,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30169
169,100,100,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30170
170,155,155,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30171
171,172,172,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30172
172,96,96,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30173
173,76,76,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30174
174,173,173,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30175
175,180,180,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30176
176,132,132,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30177
177,18,18,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30178
178,127,127,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30179
179,240,240,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30180
180,196,196,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30181
181,94,94,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30182
182,169,169,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30183
183,71,71,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30184
184,60,60,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30185
185,176,176,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30186
186,88,88,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30187
187,42,42,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30188
188,75,75,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30189
189,7,7,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30190
190,183,183,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30191
191,246,246,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30192
192,44,44,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30193
193,116,116,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30194
194,1,1,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30195
195,215,215,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30196
196,92,92,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30197
197,19,19,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30198
198,106,106,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30199
199,256,256,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30200
200,56,56,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30201
201,119,119,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30202
202,220,220,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30203
203,125,125,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30204
204,82,82,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30205
205,3,3,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30206
206,89,89,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30207
207,195,195,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30208
208,29,29,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30209
209,112,112,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30210
210,254,254,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30211
211,6,6,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30212
212,219,219,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30213
213,164,164,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30214
214,150,150,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30215
215,224,224,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30216
216,62,62,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30217
217,253,253,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30218
218,207,207,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30219
219,10,10,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30220
220,182,182,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30221
221,191,191,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30222
222,217,217,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30223
223,68,68,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30224
224,247,247,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30225
225,14,14,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30226
226,31,31,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30227
227,148,148,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30228
228,206,206,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30229
229,138,138,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30230
230,33,33,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30231
231,255,255,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30232
232,20,20,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30233
233,54,54,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30234
234,66,66,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30235
235,130,130,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30236
236,154,154,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30237
237,38,38,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30238
238,122,122,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30239
239,90,90,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30240
240,227,227,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30241
241,216,216,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30242
242,185,185,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30243
243,143,143,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30244
244,222,222,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30245
245,171,171,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30246
246,223,223,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30247
247,53,53,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30248
248,205,205,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30249
249,234,234,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30250
250,146,146,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30251
251,52,52,any,0,11,3601,-1,0.07,0.05,prod,1,deployment,1,0,average,30252
252,229,229,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30253
253,113,113,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30254
254,200,200,any,0,1,3601,-1,0.07,0.05,free,0.5,deployment,1,0,average,30255
255,120,120,any,0,7,3601,-1,0.07,0.05,batch,0.9,deployment,1,0,average,30256
