78,250,250,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30079
79,18,18,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30080
80,127,127,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30081
81,240,240,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30082
82,196,196,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30083
83,71,71,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30084
84,60,60,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30085
85,42,42,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30086
86,183,183,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30087
87,44,44,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30088
88,116,116,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30089
89,1,1,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30090
90,92,92,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30091
91,106,106,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30092
92,256,256,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30093
93,56,56,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30094
94,220,220,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30095
95,125,125,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30096
96,82,82,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30097
97,3,3,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30098
98,195,195,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30099
99,29,29,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30100
100,112,112,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30101
101,254,254,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30102
102,6,6,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30103
103,224,224,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30104
104,62,62,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30105
105,253,253,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30106
106,207,207,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30107
107,10,10,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30108
108,191,191,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30109
109,68,68,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30110
110,247,247,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30111
111,31,31,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30112
112,148,148,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30113
113,206,206,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30114
114,138,138,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30115
115,33,33,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30116
116,255,255,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30117
117,154,154,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30118
118,38,38,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30119
119,122,122,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30120
120,227,227,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30121
121,223,223,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30122
122,53,53,any,0,11,3601,-1,0.15,0.05,prod,1,deployment,1,0,average,30123
123,205,205,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30124
124,234,234,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30125
125,229,229,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30126
126,200,200,any,0,1,3601,-1,0.15,0.05,free,0.5,deployment,1,0,average,30127
127,120,120,any,0,7,3601,-1,0.15,0.05,batch,0.9,deployment,1,0,average,30128
